name,lat,lon
"Töölön halli, Helsinki",60.185764,24.921327
"Linnankatu 9, Helsinki",60.165759,24.969998
"Syystie 1, Helsinki",60.251774,24.99395
"Lähettilääntie 1, Vantaa",60.284476,24.959748
"Esport Center, Espoo",60.175551,24.781485
"Mechelininkatu 36, Helsinki",60.180072,24.914224
"Alempi Talonpojantie 4, Helsinki",60.226427,25.022622
"Pieni Roobertinkatu 12, Helsinki",60.164075,24.94538
"Keilaranta 14, Espoo",60.178407,24.832863
"Kauppakeskus Arabia, Helsinki",60.202747,24.968002
"Keilaniemi, Espoo",60.175648,24.829476
"Ratatie, Vantaa",60.297053,25.045573
"Mikonkatu 1, Helsinki",60.168047,24.945937
"Kullervonkatu 11, Helsinki",60.218663,24.948458
"Malmin hautausmaa, Helsinki",60.237165,25.025414
"Kulttuuriaukio 2, Espoo",60.178086,24.804628
"Miestentie 3, Espoo",60.178462,24.829072
"Uutiskatu 5, Helsinki",60.203802,24.921622
"Ilkantie 1, Helsinki",60.220045,24.902441
"Helsinki-Malmin lentoasema, Helsinki",60.252,25.0448
"Erätie 3, Helsinki",60.265614,25.019028
"Eiran aikuislukio, Helsinki",60.155683,24.942685
"Runeberginkatu 1, Helsinki",60.168131,24.93061
"Rautatieasema, Helsinki",60.170337,24.941295
"Linnoituksentie 2, Helsinki",60.240674,25.070394
"Mannerheimintie 5, Helsinki",60.169563,24.940038
"Munkkivuoren ostosk., 1432, Helsinki",60.205399,24.877242
"Hämeentie 157, Helsinki",60.212787,24.979347
"Ruusulankatu 1, Helsinki",60.181469,24.925966
"Vaasankatu 2, Helsinki",60.187815,24.959852
"Yrjönkatu 30, Helsinki",60.167764,24.937555
"Silmupolku 1, Helsinki",60.217765,24.867618
"Tikkurilan uimahalli, Vantaa",60.299024,25.030343
"Avaruuskatu 4, Espoo",60.169589,24.725838
"Opastinsilta 1, Helsinki",60.200149,24.943118
"Fabianinkatu 26, Helsinki",60.170844,24.947962
"Kirurginen sairaala, Helsinki",60.161659,24.949068
"Sports car center, Espoo",60.180618,24.760568
"Mannerheimintie 93, Helsinki",60.196227,24.903709
"Jämeräntaival 10, Espoo",60.190289,24.838808
"Mäkelänrinteen uintikeskus, Helsinki",60.199787,24.948075
"Savonkatu 4, Helsinki",60.195031,24.935122
"Haapaniemenkatu 16, Helsinki",60.179226,24.960836
"Opastinsilta 2, Helsinki",60.199669,24.942878
"Valimotie 9, Vantaa",60.273252,24.972834
"Eiran sairaala, Helsinki",60.158167,24.941606
"Salomonkatu 1, Helsinki",60.170848,24.934928
"Keilaranta 1, Espoo",60.176396,24.830687
"Wanha Satama, Helsinki",60.165529,24.96764
"Akanapolku, Vantaa",60.299655,25.060964
"Meripihkatie 1, Helsinki",60.233769,25.012119
"Varsapuistikko, Helsinki",60.173587,24.949629
"Helmipöllönkatu 1, Espoo",60.239868,24.821595
"Ratakatu 6, Helsinki",60.162818,24.944119
"Haartmaninkatu 3, Helsinki",60.190516,24.909503
"Hietaniemenkatu 14, Helsinki",60.169429,24.922867
"Tennispuisto, Espoo",60.172238,24.801904
"Rosendalinkuja 1, Vantaa",60.267978,24.966308
"Valimotie 9, Helsinki",60.217164,24.878886
"Kilon asema, Espoo",60.217879,24.781975
"Matinniitynkuja 1, Espoo",60.160126,24.745001
"Kirstinharju 3, Espoo",60.201673,24.665744
"Turuntie 150, Espoo",60.22221,24.685375
"Kyyhkysmäki 1, Espoo",60.228942,24.813218
"Kaivokatu 2, Helsinki",60.170155,24.944039
"Helsinginkatu, Helsinki",60.187527,24.95329
"Kauklahden asema, Espoo",60.189243,24.599821
"Arielinkatu 2, Helsinki",60.186014,24.981805
"Sinikalliontie 1, Espoo",60.204992,24.767187
"Helsinginkatu 58, Helsinki",60.181646,24.929795
"Mechelininkatu, Helsinki",60.173492,24.919133
"Myrskyläntie 1, Helsinki",60.221159,24.967097
"Berliininkatu 5, Helsinki",60.203984,24.974024
"Fleminginkatu 1, Helsinki",60.183633,24.953674
"Hämeentie 68, Helsinki",60.190428,24.963857
"Sturenkatu 27, Helsinki",60.193687,24.956223
"Simonkylän koulu, Vantaa",60.316475,25.035306
"Viides Linja 1, Helsinki",60.18255,24.955689
"Vanhaistentie 4, Helsinki",60.242715,24.883737
"Mäkelänkatu 1, Helsinki",60.190428,24.963857
"Intiankatu 21, Helsinki",60.208333,24.967692
"Uimastadion, Helsinki",60.18885,24.930479
"Saunalahden koulu, Espoo",60.168946,24.614796
"Holmankorpi 1, Espoo",60.174261,24.710243
"Jupperi, Espoo",60.254171,24.763981
"Maistraatinportti 1, Helsinki",60.199063,24.92702
"Toinen Linja 1, Helsinki",60.180679,24.951387
"Valtimontie 1, Helsinki",60.214517,24.965053
"Eläintarha, Helsinki",60.192507,24.93053
"Koskelantie 3, Helsinki",60.207814,24.941574
"Mäkipellontie 19, Helsinki",60.220744,24.898406
"Terminaali 2, Vantaa",60.318187,24.966239
"Alppilan yläaste ja lukio, Helsinki",60.192525,24.939665
"Lehtisaari, Helsinki",60.180421,24.850974
"Siilitie 11, Helsinki",60.212788,25.04171
"Hagelstamintie 1, Vantaa",60.284894,24.958293
"Salmisaarenaukio 1, Helsinki",60.165313,24.901047
"Haukilahti, Espoo",60.162081,24.776125
"Kansallismuseo, Helsinki",60.174788,24.932546
"Fazerintie 6, Vantaa",60.25419,25.103918
"Väinö Auerin Katu 13, Helsinki",60.205091,24.960674
"Kallion virastotalo, Helsinki",60.18055,24.949722
"Porkkalankatu 13, Helsinki",60.163302,24.901103
"Vantaankosken asema, Vantaa",60.285823,24.848079
"Ylästö, Vantaa",60.282543,24.915923
"Hiomotie 13, Helsinki",60.221149,24.873067
"Tehtaankatu, Helsinki",60.158196,24.94469
"Kirstinmäki 7, Espoo",60.20248,24.665182
"Iiluodontie, Helsinki",60.205982,25.145125
"Vallila, Helsinki",60.196804,24.956823
"Von Daehnin Katu 1, Helsinki",60.232737,25.047202
"Sairaalakatu 1, Vantaa",60.331232,25.059144
"Onnentie 18, Helsinki",60.219886,24.956722
"Mäkelänkatu 56, Helsinki",60.197042,24.950096
"Ratapihantie 11, Helsinki",60.200842,24.934504
"Mattlidens skola och gymnasium, Espoo",60.16387,24.750421
"Kutojantie 3, Espoo",60.210455,24.753982
"Tapiolan keskustorni, Espoo",60.177028,24.804613
"Kitarakuja 3, Helsinki",60.238467,24.877581
"Upinniemi, Kirkkonummi",60.029051,24.359927
"Rasinkatu 20, Vantaa",60.324553,25.066115
"Haartmanin sairaala, Helsinki",60.189644,24.907637
"Rosendalinkuja 7, Vantaa",60.267292,24.968972
"Siltakylänkuja 1, Helsinki",60.269668,24.984628
"Puolarmetsän sairaala, Espoo",60.176127,24.703541
"Vanhanlinnantie 3, Helsinki",60.214056,25.088565
"Porttisuontie 18, Vantaa",60.276864,25.084882
"Kalastajatorpantie 1, Helsinki",60.192302,24.873329
"Äyritie 1, Vantaa",60.294477,24.976478
"A-Link Arena, Espoo",60.210057,24.67698
"Aalto Puunjalostustekniikka 1, Espoo",60.181649,24.824967
"Vilppulantie 14, Helsinki",60.250131,25.017922
"Apollonkatu 1, Helsinki",60.176412,24.928845
"Kirstinkatu 1, Helsinki",60.18535,24.947381
"Ulvilantie 19, Helsinki",60.207832,24.864077
"Kustaankartano, Helsinki",60.228912,24.949204
"Lastenklinikka, Helsinki",60.186614,24.907858
"Kurkimäentie 19, Helsinki",60.231521,25.064738
"Hietakummuntie 1, Helsinki",60.247031,25.01661
"Agronominkatu 1, Helsinki",60.234281,25.033816
"Tukholmankatu 8, Helsinki",60.190502,24.904056
"Tekniikantie 12, Espoo",60.184755,24.812443
"Aalto Otaniemen kampuskirjasto, Espoo",60.184623,24.827957
"Isokaari 19, Helsinki",60.158655,24.862691
"Paciuksenkatu 21, Helsinki",60.194453,24.893251
"Von Daehnin katu 14, Helsinki",60.230334,25.043824
"Länsiväylä, Helsinki",60.164287,24.913948
"Stenbäckinkatu 11, Helsinki",60.186966,24.909368
"Pitäjänmäentie 35, Helsinki",60.225186,24.849349
"Laajavuorenkuja 1, Vantaa",60.281458,24.842651
"Muusantori 5, Helsinki",60.207055,24.855192
"Hopeatie 10, Helsinki",60.229368,24.884905
"Ruoholahdenranta 3, Helsinki",60.162357,24.924377
"Vieraskuja 5, Espoo",60.208008,24.662803
"Nihtisillankuja 4, Espoo",60.208718,24.762819
"Postintaival 9, Helsinki",60.215024,24.920705
"Kolmas Linja 1, Helsinki",60.181276,24.952847
"Laivurinkatu 3, Helsinki",60.155657,24.9428
"Marian sairaala, Helsinki",60.167493,24.921329
"Oulunkylän yhteiskoulu, Helsinki",60.23591,24.96346
"Ahertajantie 5, Espoo",60.179008,24.794684
"Bulevardi 1, Helsinki",60.166532,24.942697
"Intiankatu 20, Helsinki",60.207394,24.967371
"Ulvilantie 17, Helsinki",60.205029,24.865413
"Aleksanterin teatteri, Helsinki",60.163578,24.935036
"Nuijamiestentie 10, Helsinki",60.218201,24.906856
"Thalianaukio, Helsinki",60.22506,24.895554
"Talkoorinne 1, Espoo",60.202829,24.687625
"Kaupintie 3, Helsinki",60.233343,24.886347
"Vanha Maantie 1, Espoo",60.221283,24.809575
"Sello, Espoo",60.217826,24.812706
"Ensi Linja 1, Helsinki",60.183325,24.941286
"Kolmas Linja 17, Helsinki",60.183083,24.94828
"Lönnrotinkatu 13, Helsinki",60.165839,24.936252
"Helsingin kielilukio, Helsinki",60.213185,25.071066
"Rörstrandinkatu 3, Helsinki",60.205938,24.977874
"Lassila, Helsinki",60.231267,24.86874
"Vironkatu 2, Helsinki",60.172214,24.958098
"Kunnalliskodintie 6, Helsinki",60.217282,24.967264
"Ericsson, Ki0313, Kirkkonummi",60.131883,24.513693
"Yliopistonkatu 3, Helsinki",60.170223,24.948433
"Töölöntullinkatu 8, Helsinki",60.190241,24.912587
"Revontulenkuja 1, Espoo",60.170274,24.803707
"Urheilutalo, Helsinki",60.18749,24.948514
"Kulorastaantie 1, Vantaa",60.345689,25.058267
"Viikinkaari 5, Helsinki",60.226199,25.016406
"Pähkinärinne, Porvoo",60.341898,25.484049
"Käenkuja, Helsinki",60.18557,24.960857
"Kallion lukio, Helsinki",60.183329,24.956161
"Fleminginkatu 34, Helsinki",60.190659,24.951469
"Pasteurinkatu 1, Helsinki",60.224585,25.013596
"Hämeentie 161, Helsinki",60.213998,24.980464
"Jämeräntaival 11, Espoo",60.189368,24.83903
"Topeliuksenkatu 5, Helsinki",60.181413,24.922362
"Suomenoja, Espoo",60.158526,24.71069
"Isonnevantie 8, Helsinki",60.212013,24.889308
"Nissas, V9429, Vantaa",60.28676,25.123784
"Kemistintie 1, Espoo",60.183645,24.824726
"Kaikukatu 4, Helsinki",60.183394,24.960307
"Kokkokalliontie 1, Helsinki",60.228495,24.850703
"Pikkuparlamentti, Helsinki",60.171429,24.933934
"Ulvilantie 29, Helsinki",60.206777,24.877535
"Ilmalantori 2, Helsinki",60.206731,24.918848
"Mäkelänkatu 49, Helsinki",60.199776,24.948031
"Vantaanportinkatu 3, Vantaa",60.290952,24.965622
"Kutomokuja 4, Helsinki",60.213492,24.875621
"Ympyrätalon apteekki, Helsinki",60.180111,24.949388
"Tammisto, Vantaa",60.274288,24.958885
"Hostel Diana Park (Erottajanpuisto), Helsinki",60.164934,24.941784
"Sotungin lukio, Vantaa",60.279435,25.121763
"Kutojantie 1, Espoo",60.209611,24.755105
"Viljelijäntie, Helsinki",60.243402,24.858613
"Majurinkulma 2, Espoo",60.211455,24.825321
"Ruoholahden metroasema, Helsinki",60.162633,24.913778
"Kuunsilta, E3263, Espoo",60.17256,24.72448
"Original Sokos Hotel Tapiola Garden, Espoo",60.177263,24.80733
"Pasilanraitio 6, Helsinki",60.197021,24.926265
"Kapteeninkatu 26, Helsinki",60.159193,24.946075
"Siltakylänkuja 3, Helsinki",60.269194,24.985959
"Ulvilantie, Helsinki",60.207171,24.864104
"Martinlaaksontie 36, Vantaa",60.27482,24.845733
"Näyttelijäntie 22, Helsinki",60.232472,24.89426
"Physicum, Helsinki",60.204903,24.962861
"Koskelan sairaala, Helsinki",60.216377,24.962787
"Kantvik, Kirkkonummi",60.091621,24.394089
"Kauppakorkeakoulut, Helsinki",60.171302,24.924927
"Laakson sairaala, Helsinki",60.192026,24.917634
"Tikkurilan kirkko, Vantaa",60.292987,25.039443
"Mäkelänkatu 2, Helsinki",60.190222,24.962138
"Töölön ala-asteen koulu, Helsinki",60.182693,24.922163
"Hanken School of Economics, Helsinki",60.17072,24.924522
"Hämeentie 1, Helsinki",60.180321,24.952636
"Keilaniementie 1, Espoo",60.17508,24.831008
"Lapinrinne 1, Helsinki",60.167114,24.927574
"Kontulan metroasema, Helsinki",60.236261,25.083558
"Väinö Auerin Katu 3, Helsinki",60.208305,24.964644
"Helsinki-Vantaa lentoasema T1, Vantaa",60.31542,24.970949
"Opastinsilta 12, Helsinki",60.199025,24.936062
"Agricolankatu, Helsinki",60.184241,24.952967
"Espoonlahti, Espoo",60.150537,24.653068
"Piispansilta 11, Espoo",60.161529,24.737713
"Kluuvi, Helsinki",60.174748,24.945821
"Kuusilahdenkuja 1, Helsinki",60.185305,24.856558
"Malmin tori, 3263, Helsinki",60.251411,25.008447
"Tapiolansolmu, Espoo",60.170336,24.810154
"Suvela, Espoo",60.203553,24.670098
"Maininkitie 4, Espoo",60.151889,24.644879
"Siltavuorenpenger 10, Helsinki",60.175314,24.951829
"Arkadiankatu 21, Helsinki",60.171409,24.925951
"Rautalammintie 3, Helsinki",60.198315,24.951677
"Kasarmikatu 13, Helsinki",60.161639,24.949167
"Kirstinharju 1, Espoo",60.201292,24.665573
"Valimotie 17, Helsinki",60.219512,24.879673
"Viikin kampuskirjasto, Helsinki",60.227346,25.012731
"Hesperian puisto, Helsinki",60.178311,24.929261
"Telakkakatu 8, Helsinki",60.15871,24.93241
"Kylänevantie 16, Helsinki",60.213213,24.893004
"Asema-Aukio 1, Helsinki",60.171198,24.941828
"Kannelmäen asema, Helsinki",60.23926,24.877981
"Nikinmäki, Vantaa",60.340203,25.135043
"Haartmaninkatu 2, Helsinki",60.188804,24.910874
"Olympiastadion, Helsinki",60.186897,24.927155
"Riihimäki, Tuusula",60.447428,25.015052
"Ylioppilastalo, Helsinki",60.168694,24.942461
"Topeliuksenkatu 41, Helsinki",60.18958,24.912232
"Tilanhoitajankaari 11, Helsinki",60.230653,25.029573
"Westend, Espoo",60.163156,24.791657
"Pariisinkuja 2, Helsinki",60.202382,24.969648
"Katriinan sairaala, Vantaa",60.345594,24.875237
"Mellunmäen metroasema, Helsinki",60.238931,25.110256
"Porkkalankatu 1, Helsinki",60.165472,24.913348
"Pajamäki, Helsinki",60.219006,24.856691
"Konemiehentie, Espoo",60.187993,24.82334
"Maapadontie 2, Helsinki",60.230813,24.947156
"Juhana Herttuan tie 3, Helsinki",60.217748,24.969732
"Pihatörmä 1, Espoo",60.165098,24.728978
"Hanasaari, Espoo",60.163595,24.835892
"Siltakuja 2, Espoo",60.203391,24.656707
"Pohjoinen Hesperiankatu 17, Helsinki",60.177368,24.923321
"Konala, Helsinki",60.237156,24.84774
"Mäkelänkatu 84, Helsinki",60.210172,24.943646
"Meilahden liikuntapuisto, Helsinki",60.190046,24.898821
"Helsinginkatu 1, Helsinki",60.187815,24.959852
"Ruskeasuon varikko, 1932, Helsinki",60.207034,24.89887
"Höyläämötie 1, Helsinki",60.214801,24.879417
"Matinniitynkuja 4, Espoo",60.159434,24.744454
"Kaivoksela, Vantaa",60.267664,24.868711
"Radiokatu 5, Helsinki",60.203522,24.92266
"Otaniementie, Espoo",60.18015,24.834483
"Entressen kirjasto, Espoo",60.203539,24.658776
"Kilonrinne 10, Espoo",60.221592,24.779564
"Maapadontie 5, Helsinki",60.231445,24.946774
"Helsingin päärautatieasema, Helsinki",60.171457,24.941498
"Jakomäentie 6, Helsinki",60.25827,25.073552
"Tennistie 1, Vantaa",60.301763,25.05416
"Karstulantie 8, Helsinki",60.198644,24.953226
"Hämeentie 153, Helsinki",60.211553,24.979135
"Helsinki-Vantaa lentoasema T2, Vantaa",60.318036,24.966701
"Tyynenmerenkatu 8, Helsinki",60.153961,24.921032
"Helsinki-Vantaa Airport, Vantaa",60.318933,24.968296
"Järvenperä, Espoo",60.245292,24.714392
"Orionintie 1, Espoo",60.17765,24.777149
"Jätkäsaari, Helsinki",60.15452,24.91065
"Olarin koulu ja lukio, Espoo",60.180365,24.737449
"Hyljeluodontie 3, Espoo",60.156297,24.711331
"Avaruuskatu 3, Espoo",60.169497,24.726745
"Kansaneläkelaitos, Helsinki",60.188657,24.919179
"Hakaniemenranta 12, Helsinki",60.179008,24.95892
"Arabianranta, Helsinki",60.208009,24.978009
"Eteläinen Rautatiekatu 4, Helsinki",60.170456,24.932825
"Mankkaa, Espoo",60.191912,24.767707
"Otakaari 4, Espoo",60.187193,24.826872
"Teollisuuskatu 21, Helsinki",60.19422,24.948811
"Rautatientorin metroasema, Helsinki",60.170915,24.941264
"Tuomarilan asema, Espoo",60.206213,24.682329
"Munkkiniemen aukio, 1388, Helsinki",60.19598,24.886184
"Lapinmäentie 1, Helsinki",60.207365,24.881944
"Helsinginkatu 26, Helsinki",60.186124,24.949226
"Käenkuja 1, Helsinki",60.185795,24.962214
"Hki linja-autoasema, Helsinki",60.169621,24.932544
"Helsingin päärautatieasema, Helsinki",60.171457,24.941498
"Toinen Linja 4, Helsinki",60.181453,24.946849
"Latokartanontie, Helsinki",60.246018,25.011988
"Karakaari 7, Espoo",60.222416,24.755908
"Kaustisenpolku 1, Helsinki",60.23885,24.881349
"Karhunkierros 1, Kirkkonummi",60.129092,24.473032
"Finlandia-talo, Helsinki",60.175472,24.933781
"WeeGee-talo, Espoo",60.178172,24.798774
"Kitarakuja 1, Helsinki",60.238126,24.877079
"Hattulantie 1, Helsinki",60.195445,24.956619
"Kutomotie 1, Helsinki",60.215404,24.873313
"Talontie 1, Helsinki",60.209401,24.890577
"Suurpelto, Espoo",60.18669,24.7421
"Jämeräntaival 1, Espoo",60.186836,24.834706
"Itsehallintotie 1, Espoo",60.210787,24.821268
"Siltavuorenpenger 5, Helsinki",60.175191,24.953034
"Antti Korpin Tie 4, Helsinki",60.21914,24.965416
"Tukholmankatu 1, Helsinki",60.191547,24.911133
"Kaarikuja, 4425, Helsinki",60.238006,25.078526
"SAVIO, Kerava",60.381284,25.097796
"Helsinginkatu 24, Helsinki",60.186204,24.950339
"Viikinkaari 1, Helsinki",60.225585,25.017364
"Keilaranta 17, Espoo",60.178804,24.836263
"Lommila, Espoo",60.217545,24.655933
"Muusantori 1, Helsinki",60.207487,24.855796
"Juustenintie 3, Helsinki",60.24499,24.868757
"Kuninkaantien lukio, Espoo",60.210127,24.660041
"Mannerheimintie 46, Helsinki",60.179096,24.927594
"Westendinasema, Espoo",60.168685,24.804153
"Munkkiniemen Puistotie 1, Helsinki",60.196968,24.884213
"Pohjolankatu 38, Helsinki",60.216916,24.953405
"Mäkkylä, Espoo",60.220526,24.832968
"Espoonlahden uimahalli, Espoo",60.146462,24.659301
"Westendin asema, Espoo",60.168915,24.804625
"Malmin sairaala, Helsinki",60.253518,24.998846
"Paavalin kirkko, Helsinki",60.198523,24.961821
"Tapanilan asema, Helsinki",60.263475,25.029481
"Ilkantie 4, Helsinki",60.221731,24.90116
"Ida Aalbergin Tie 1, Helsinki",60.231018,24.899988
"Jokiniementie 31, Vantaa",60.283907,25.074708
"Salmisaari, Helsinki",60.163181,24.905759
"Porthania, Helsinki",60.170075,24.948912
"Kauppakorkeakoulut, Helsinki",60.171302,24.924927
"Niittykumpu, Espoo",60.170365,24.763017
"Kauppakeskus Kaari, Helsinki",60.237001,24.89205
"Kulosaari, Helsinki",60.188761,25.007139
"Vantaanportti, V5160, Vantaa",60.293782,24.959314
"Lakelankatu 1, Espoo",60.208561,24.657494
"Välimerenkatu 5, Helsinki",60.160268,24.918868
"Metsänpojankuja 1, Espoo",60.186464,24.807207
"Tikkurilan lukio, Vantaa",60.298973,25.050028
"Itäkeskuksen metroasema, Helsinki",60.209868,25.077349
"Rälssintie 16, Helsinki",60.241488,24.989106
"Mannerheimintie 50, Helsinki",60.179917,24.927217
"Avaruuskatu 1, Espoo",60.169233,24.726025
"Aleksis Kiven katu, Helsinki",60.193112,24.94363
"Siltavuorenpenger 1, Helsinki",60.175875,24.954391
"Metsänpojankuja 3, Espoo",60.186017,24.805703
"Postintaival 7, Helsinki",60.212913,24.918366
"Tasetie 8, Vantaa",60.29079,24.969088
"Areenankuja 1, Helsinki",60.205699,24.929182
"Klaneettitie 1, Helsinki",60.237363,24.878194
"Kumpula, Helsinki",60.20872,24.951218
"Jan-Magnus Janssonin Aukio 1, Helsinki",60.201471,24.96532
"Käpyläntie 1, Helsinki",60.214233,24.960576
"Ruosilantie 1, Helsinki",60.236874,24.859511
"Runeberginkatu 14, Helsinki",60.171805,24.923245
"Takomotie 1, Helsinki",60.216984,24.876735
"Bulevardi 31, Helsinki",60.163292,24.93187
"REKOLA, Vantaa",60.330468,25.066532
"Italian suurlähetystö (Embassy ofItaly), Helsinki",60.158985,24.957349
"ILMALA, Helsinki",60.208219,24.920213
"Isonnevantie 16, Helsinki",60.214539,24.891137
"Kallion kirkko, Helsinki",60.184276,24.949341
"Ratapihantie 9, Helsinki",60.200173,24.934817
"Sonera-stadium, Helsinki",60.187639,24.922447
"Kettutie 8, Helsinki",60.207015,25.037596
"Otakaari 5, Espoo",60.186102,24.828315
"Akanapolku 2, Vantaa",60.299018,25.061146
"Valimotie 1, Helsinki",60.215376,24.876582
"Vaskivuoren lukio, Vantaa",60.266414,24.85136
"Helsinginkatu 25, Helsinki",60.18681,24.94765
"Pihlajamäki, Helsinki",60.237169,25.013635
"Latokaski, Espoo",60.177907,24.658062
"Auroran sairaala, Helsinki",60.191484,24.925401
"Aleksanterinkatu 1, Helsinki",60.169474,24.95807
"Kuusitie, Helsinki",60.195059,24.902294
"Saunalahti, Espoo",60.163127,24.620125
"LOUHELA, Vantaa",60.27038,24.854451
"Lääkärinkatu 8, Helsinki",60.191726,24.91794
"Karstulantie 6, Helsinki",60.197952,24.953756
"Alvar Aallon kuja 2, Helsinki",60.172672,24.937342
"Helsingin päärautatieasema, Helsinki",60.171457,24.941498
"Töölönkatu, Helsinki",60.185196,24.9181
"Vuolukiventie, Helsinki",60.237095,25.002669
"Itämerenkatu 21, Helsinki",60.163534,24.909541
"Merihaka, Helsinki",60.178882,24.960086
"Keilalahdentie 2, Espoo",60.171278,24.828068
"Pukinmäen asema, Helsinki",60.242688,24.99411
"Prinsessantie 2, Helsinki",60.207026,25.059107
"Töölön sairaala, Helsinki",60.18128,24.922509
"Unioninkatu 40, Helsinki",60.172672,24.949398
"Kevätkatu 2, Helsinki",60.227835,25.029724
"Biomedicum, Helsinki",60.190556,24.905696
"Lehtimäki, Espoo",60.320142,24.506465
"Mäkelänrinteen lukio, Helsinki",60.198768,24.949145
"Kirkkonummen asema, Kirkkonummi",60.119603,24.439015
"Huokotie 5, Helsinki",60.260844,25.080739
"Gesterby, Kirkkonummi",60.133031,24.443472
"Mannerheimintie 164, Helsinki",60.199752,24.898883
"Viherlaakso, Espoo",60.231254,24.746933
"Tenholantie 10, Helsinki",60.202303,24.908013
"Haartmaninkatu 8, Helsinki",60.190512,24.905859
"Tähkäkuja 5, Vantaa",60.299626,25.062775
"Arentikuja 1, Helsinki",60.244597,24.853858
"Töölön tulli, Helsinki",60.191916,24.911183
"Kalajärvi, Espoo",60.304545,24.731656
"Raumantie 1, Helsinki",60.2057,24.878688
"Espoon asema, Espoo",60.205123,24.65632
"Senaatintori, Helsinki",60.169057,24.95143
"Pitäjänmäen asema, Helsinki",60.2232,24.860483
"Nordenskiöldinkatu 1, Helsinki",60.186226,24.91773
"Keran asema, Espoo",60.216077,24.753627
"Kutojantie 2, Espoo",60.210106,24.751443
"Viikinkaari 11, Helsinki",60.227521,25.012895
"Töölöntullinkatu 6, Helsinki",60.189922,24.913437
"Aapelinkatu 5, Espoo",60.156444,24.750353
"Leppävaaran stadion, Espoo",60.225827,24.799135
"Santahamina, Helsinki",60.145626,25.044337
"Karhupuisto, Helsinki",60.18376,24.952316
"Valimo, Helsinki",60.222188,24.875921
"Tilkka, Helsinki",60.198351,24.901223
"Lippajärvi, Espoo",60.229725,24.725685
"Porvoonkatu 1, Helsinki",60.188758,24.952272
"Karakallio, Espoo",60.23254,24.760824
"Suomenlinna, Helsinki",60.146465,24.992567
"Forum, Helsinki",60.169294,24.938014
"Näätätie, Helsinki",60.20535,25.040031
"Naistenklinikka, Helsinki",60.188941,24.911004
"Vuosaaren terveysasema, Helsinki",60.206356,25.146569
"Vanha Maantie 9, Espoo",60.223441,24.80535
"Valimotie 8, Helsinki",60.217847,24.877776
"Linnoituksentie 10, Helsinki",60.241993,25.070913
"Rantaharju 10, Espoo",60.153761,24.75632
"Energiakatu 3, Helsinki",60.165879,24.903859
"Vantaankosken liityntäpysäköinti, Vantaa",60.285314,24.84734
"Pitäjänmäen aseman liityntäpysäköinti, Helsinki",60.222936,24.856833
"Sibeliuksenkatu 14, Helsinki",60.179966,24.919442
"Kulttuuritalo, Helsinki",60.188292,24.944199
"Olari, Espoo",60.176411,24.742409
"Musiikkitalo, Helsinki",60.173681,24.934981
"Väinö Auerin Katu 1, Helsinki",60.209224,24.96659
"Tyynenmerenkatu 11, Helsinki",60.156221,24.920853
"Vanhakirkko, Helsinki",60.166404,24.939295
"Ida Aalbergin Tie 1, Helsinki",60.23059,24.900178
"Kampin metroasema, Helsinki",60.16898,24.931733
"Piispansilta, Espoo",60.160398,24.73769
"Hanko-Hyvinkää, Vihti",60.323304,24.307178
"Sörnäisten metroasema, Helsinki",60.187866,24.960693
"Heikintori, Espoo",60.176114,24.800262
"Jakomäki, Helsinki",60.257424,25.076958
"Arcada, Helsinki",60.201413,24.965201
"Viikin tiedepuisto, Helsinki",60.225797,25.017091
"Söderkulla, Sipoo",60.299847,25.306954
"Peijaksen sairaala, Vantaa",60.331376,25.059268
"Peijaksen Hospital Heliport, Vantaa",60.331112,25.060833
"Peltokyläntie 3, Helsinki",60.267414,24.984658
"Kätilöopisto, 3055, Helsinki",60.204019,24.950394
"Käpylän asema, Helsinki",60.220267,24.947152
"Fabianinkatu 33, Helsinki",60.169486,24.950119
"Innopoli, Espoo",60.186064,24.812986
"Vanha Viertotie 23, Helsinki",60.211869,24.88309
"IKEA Vantaa, Vantaa",60.276399,25.084176
"Pasilanraitio 11, Helsinki",60.200864,24.926167
"Sturenkatu 4, Helsinki",60.188337,24.944236
"Vuosaaren metroasema, Helsinki",60.207617,25.142493
"Messuaukio 1, Helsinki",60.203431,24.935839
"Helsingin päärautatieasema, Helsinki",60.171457,24.941498
"Iivisniemi, Espoo",60.148596,24.69431
"Alppikatu 2, Helsinki",60.185629,24.940456
"Oulunkylän asema, Helsinki",60.228269,24.966567
"Tennispalatsi, Helsinki",60.169581,24.930462
"Munkkivuori, Helsinki",60.210985,24.865462
"Hattulantie 2, Helsinki",60.196641,24.956129
"Alvar Aallon puisto, E2226, Espoo",60.183737,24.829047
"Tallberginkatu 1, Helsinki",60.161732,24.904033
"Katajanokan terminaali, Helsinki",60.16426,24.969331
"Huopalahden asema, Helsinki",60.218459,24.893446
"Barona Areena, Espoo",60.177765,24.785952
"Koivukylän asema, Vantaa",60.323625,25.060133
"KÄPYLÄ, Helsinki",60.219508,24.944582
"Hiekkaharju, Vantaa",60.303275,25.048799
"Mikkola, Vantaa",60.341407,25.096952
"Sturenkatu 2, Helsinki",60.18754,24.943204
"Teekkarikylä, Espoo",60.188428,24.834419
"Makasiiniterminaali, Helsinki",60.163914,24.954801
"Kauppakeskus Itis, Helsinki",60.212257,25.083007
